Event Start Time ms	Peak Amp uV	Time of Peak ms	Time of Antipeak ms	Interspike Interval ms
61854.199218750000000	-106.157691955566410	61854.500000000000000	61854.398437500000000	48.300544738769531
61872.101562500000000	-107.442588806152340	61872.500000000000000	61872.300781250000000	17.999956130981445
61981.800781250000000	-96.780563354492188	61982.101562500000000	61981.898437500000000	109.601844787597660
62042.000000000000000	-99.539909362792969	62042.398437500000000	62042.199218750000000	60.296657562255859
62202.000000000000000	-95.999053955078125	62202.398437500000000	62202.199218750000000	160.000000000000000
62330.398437500000000	-94.855873107910156	62330.800781250000000	62330.601562500000000	128.402404785156250
62369.800781250000000	-114.004051208496090	62370.199218750000000	62370.000000000000000	39.398593902587891
62539.601562500000000	-106.954154968261720	62540.000000000000000	62539.800781250000000	169.800506591796870
62668.000000000000000	-106.629997253417970	62668.398437500000000	62668.199218750000000	128.398498535156250
62697.101562500000000	-103.032478332519530	62697.500000000000000	62697.300781250000000	29.101499557495117
62843.398437500000000	-100.161148071289060	62843.800781250000000	62843.601562500000000	146.300903320312500
62918.898437500000000	-96.576828002929688	62919.199218750000000	62919.000000000000000	75.398437500000000
62961.601562500000000	-104.958114624023440	62962.000000000000000	62961.800781250000000	42.800655364990234
63067.000000000000000	-97.645721435546875	63067.398437500000000	63067.199218750000000	105.398498535156250
63135.898437500000000	-106.110786437988280	63136.300781250000000	63136.101562500000000	68.902404785156250
63233.398437500000000	-100.879959106445310	63233.800781250000000	63233.601562500000000	97.500000000000000
63370.699218750000000	-105.133544921875000	63371.101562500000000	63370.898437500000000	137.300704956054690
63403.101562500000000	-108.730926513671870	63403.500000000000000	63403.300781250000000	32.398395538330078
63543.500000000000000	-112.595420837402340	63543.898437500000000	63543.699218750000000	140.398498535156250
63603.500000000000000	-97.871498107910156	63603.898437500000000	63603.699218750000000	60.000000000000000
63749.500000000000000	-106.830162048339840	63749.898437500000000	63749.699218750000000	146.000000000000000
63907.398437500000000	-110.425575256347660	63907.800781250000000	63907.601562500000000	157.902404785156250
63941.300781250000000	-96.489295959472656	63941.699218750000000	63941.500000000000000	33.898593902587891
63999.199218750000000	-96.899749755859375	63999.601562500000000	63999.398437500000000	57.902107238769531
64118.898437500000000	-102.131469726562500	64119.300781250000000	64119.101562500000000	119.699302673339840
64140.898437500000000	-99.149002075195313	64141.199218750000000	64141.000000000000000	21.898437500000000
64231.398437500000000	-105.064208984375000	64231.800781250000000	64231.601562500000000	90.601562500000000
64288.300781250000000	-93.185005187988281	64288.699218750000000	64288.500000000000000	56.898593902587891
64350.000000000000000	-102.657524108886720	64350.300781250000000	64350.101562500000000	61.601345062255859
64453.398437500000000	-113.735847473144530	64453.800781250000000	64453.601562500000000	103.500061035156250
64549.500000000000000	-95.736808776855469	64549.898437500000000	64549.699218750000000	96.097595214843750
64648.101562500000000	-102.894699096679690	64648.398437500000000	64648.199218750000000	98.499938964843750
64710.500000000000000	-103.400787353515620	64710.898437500000000	64710.699218750000000	62.500061035156250
64788.898437500000000	-98.719436645507813	64789.300781250000000	64789.101562500000000	78.402404785156250
64921.000000000000000	-109.968521118164060	64921.398437500000000	64921.199218750000000	132.097595214843750
65008.898437500000000	-97.199699401855469	65009.300781250000000	65009.101562500000000	87.902404785156250
65067.199218750000000	-108.543014526367190	65067.500000000000000	65067.300781250000000	58.199138641357422
65220.699218750000000	-107.994285583496090	65221.101562500000000	65220.898437500000000	153.601562500000000
65314.199218750000000	-101.951446533203120	65314.601562500000000	65314.398437500000000	93.500000000000000
65408.300781250000000	-113.873718261718750	65408.699218750000000	65408.500000000000000	94.097892761230469
65475.601562500000000	-109.576934814453120	65476.000000000000000	65475.800781250000000	67.300498962402344
65499.101562500000000	-99.433586120605469	65499.500000000000000	65499.300781250000000	23.500000000000000
65599.796875000000000	-102.699508666992190	65600.203125000000000	65600.000000000000000	100.703315734863280
65639.101562500000000	-105.191093444824220	65639.398437500000000	65639.203125000000000	39.195125579833984
65683.601562500000000	-115.405876159667970	65684.000000000000000	65683.796875000000000	44.601562500000000
65785.203125000000000	-99.502738952636719	65785.500000000000000	65785.296875000000000	101.500038146972660
65852.398437500000000	-104.072212219238280	65852.796875000000000	65852.601562500000000	67.296958923339844
65896.000000000000000	-115.427307128906250	65896.398437500000000	65896.203125000000000	43.601501464843750
65980.398437500000000	-103.893600463867190	65980.796875000000000	65980.601562500000000	84.398498535156250
66089.898437500000000	-106.689620971679690	66090.296875000000000	66090.101562500000000	109.500000000000000
66138.601562500000000	-99.178627014160156	66139.000000000000000	66138.796875000000000	48.702999114990234
66286.500000000000000	-102.475532531738280	66286.898437500000000	66286.703125000000000	147.898498535156250
66395.101562500000000	-106.074363708496090	66395.500000000000000	66395.296875000000000	108.601501464843750
66462.500000000000000	-99.489379882812500	66462.898437500000000	66462.703125000000000	67.398498535156250
66687.601562500000000	-105.981094360351560	66688.000000000000000	66687.796875000000000	225.101501464843750
66794.898437500000000	-101.261848449707030	66795.296875000000000	66795.101562500000000	107.296997070312500
66862.898437500000000	-95.715339660644531	66863.296875000000000	66863.101562500000000	68.000000000000000
66958.898437500000000	-103.549491882324220	66959.296875000000000	66959.101562500000000	96.000000000000000
66999.203125000000000	-95.407386779785156	66999.601562500000000	66999.398437500000000	40.304599761962891
67149.796875000000000	-97.271896362304688	67150.203125000000000	67150.000000000000000	150.601715087890630
67181.296875000000000	-106.551795959472660	67181.703125000000000	67181.500000000000000	31.500000000000000
67313.601562500000000	-107.971580505371090	67314.000000000000000	67313.796875000000000	132.296691894531250
67431.898437500000000	-97.121673583984375	67432.296875000000000	67432.101562500000000	118.296997070312500
67661.296875000000000	-106.364883422851560	67661.703125000000000	67661.500000000000000	229.406311035156250
67679.296875000000000	-97.639701843261719	67679.703125000000000	67679.500000000000000	18.000000000000000
67757.398437500000000	-95.345581054687500	67757.796875000000000	67757.601562500000000	78.093688964843750
67852.398437500000000	-113.368278503417970	67852.796875000000000	67852.601562500000000	95.000000000000000
67883.000000000000000	-106.506591796875000	67883.398437500000000	67883.203125000000000	30.601499557495117
67995.000000000000000	-101.290039062500000	67995.398437500000000	67995.203125000000000	112.000000000000000
68076.203125000000000	-120.341995239257810	68076.601562500000000	68076.398437500000000	81.203102111816406
68123.796875000000000	-102.324928283691410	68124.203125000000000	68124.000000000000000	47.601711273193359
68187.500000000000000	-95.649902343750000	68187.898437500000000	68187.703125000000000	63.695186614990234
68419.601562500000000	-115.215431213378910	68420.000000000000000	68419.796875000000000	232.101501464843750
68534.101562500000000	-109.411361694335940	68534.500000000000000	68534.296875000000000	114.500000000000000
68603.398437500000000	-107.698974609375000	68603.796875000000000	68603.601562500000000	69.296997070312500
68754.000000000000000	-101.535942077636720	68754.398437500000000	68754.203125000000000	150.601501464843750
68816.296875000000000	-99.113471984863281	68816.703125000000000	68816.500000000000000	62.304813385009766
68925.796875000000000	-103.348266601562500	68926.203125000000000	68926.000000000000000	109.500000000000000
68984.796875000000000	-107.248115539550780	68985.203125000000000	68985.000000000000000	59.000000000000000
69045.101562500000000	-104.360710144042970	69045.500000000000000	69045.296875000000000	60.296688079833984
69117.000000000000000	-114.501922607421870	69117.398437500000000	69117.203125000000000	71.898498535156250
69161.296875000000000	-93.229919433593750	69161.703125000000000	69161.500000000000000	44.304813385009766
69487.296875000000000	-101.508544921875000	69487.601562500000000	69487.398437500000000	325.898437500000000
69561.296875000000000	-108.658271789550780	69561.703125000000000	69561.500000000000000	74.101562500000000
69654.500000000000000	-100.099647521972660	69654.898437500000000	69654.703125000000000	93.195190429687500
69684.500000000000000	-104.861732482910160	69684.796875000000000	69684.601562500000000	29.898437500000000
69821.898437500000000	-99.944412231445312	69822.203125000000000	69822.101562500000000	137.406311035156250
69873.703125000000000	-96.753730773925781	69874.101562500000000	69873.898437500000000	51.898349761962891
69917.101562500000000	-107.173599243164060	69917.500000000000000	69917.296875000000000	43.398399353027344
70034.000000000000000	-106.252105712890620	70034.398437500000000	70034.203125000000000	116.898498535156250
70093.898437500000000	-100.700660705566410	70094.203125000000000	70094.101562500000000	59.804748535156250
70149.398437500000000	-99.815811157226563	70149.703125000000000	70149.500000000000000	55.500000000000000
70238.398437500000000	-105.808662414550780	70238.796875000000000	70238.601562500000000	89.093750000000000
70295.000000000000000	-102.890060424804690	70295.398437500000000	70295.203125000000000	56.601501464843750
70350.796875000000000	-116.056343078613280	70351.203125000000000	70351.000000000000000	55.804813385009766
70409.101562500000000	-116.648536682128910	70409.500000000000000	70409.296875000000000	58.296688079833984
70531.296875000000000	-100.985801696777340	70531.703125000000000	70531.500000000000000	122.203315734863280
70557.500000000000000	-107.526641845703120	70557.898437500000000	70557.703125000000000	26.195186614990234
70800.703125000000000	-112.008872985839840	70801.101562500000000	70800.898437500000000	243.203094482421870
70884.796875000000000	-106.017333984375000	70885.101562500000000	70884.898437500000000	84.000152587890625
70944.296875000000000	-104.516654968261720	70944.703125000000000	70944.500000000000000	59.601562500000000
70958.203125000000000	-120.425895690917970	70958.601562500000000	70958.398437500000000	13.898287773132324
71120.398437500000000	-113.831108093261720	71120.796875000000000	71120.601562500000000	162.195404052734370
71180.398437500000000	-102.711845397949220	71180.796875000000000	71180.601562500000000	60.000000000000000
71289.703125000000000	-103.305580139160160	71290.101562500000000	71289.898437500000000	109.304603576660160
71363.296875000000000	-104.470237731933590	71363.703125000000000	71363.500000000000000	73.601715087890625
71566.500000000000000	-107.748840332031250	71566.796875000000000	71566.601562500000000	203.093627929687500
71621.703125000000000	-102.095169067382810	71622.000000000000000	71621.796875000000000	55.203098297119141
71675.898437500000000	-106.534523010253910	71676.296875000000000	71676.101562500000000	54.296962738037109
71801.898437500000000	-97.291328430175781	71802.296875000000000	71802.101562500000000	126.000000000000000
71937.398437500000000	-116.997367858886720	71937.796875000000000	71937.601562500000000	135.500000000000000
72030.796875000000000	-104.158149719238280	72031.203125000000000	72031.000000000000000	93.406311035156250
72071.898437500000000	-113.159156799316410	72072.296875000000000	72072.101562500000000	41.093688964843750
72156.398437500000000	-116.710525512695310	72156.796875000000000	72156.601562500000000	84.500000000000000
72195.898437500000000	-95.376556396484375	72196.296875000000000	72196.101562500000000	39.500000000000000
72411.296875000000000	-106.933235168457030	72411.703125000000000	72411.500000000000000	215.406311035156250
72552.398437500000000	-109.654029846191410	72552.796875000000000	72552.601562500000000	141.093688964843750
72648.796875000000000	-102.975784301757810	72649.101562500000000	72648.898437500000000	96.304748535156250
72877.398437500000000	-103.732826232910160	72877.703125000000000	72877.500000000000000	228.601501464843750
73049.101562500000000	-109.770553588867190	73049.500000000000000	73049.296875000000000	171.796752929687500
73149.500000000000000	-101.988777160644530	73149.796875000000000	73149.601562500000000	100.296936035156250
73203.398437500000000	-96.528770446777344	73203.703125000000000	73203.601562500000000	53.906311035156250
73303.703125000000000	-110.873428344726560	73304.101562500000000	73303.898437500000000	100.398353576660160
73454.101562500000000	-96.936401367187500	73454.398437500000000	73454.296875000000000	150.296844482421870
73564.898437500000000	-107.303169250488280	73565.296875000000000	73565.101562500000000	110.898559570312500
73618.000000000000000	-113.364364624023440	73618.398437500000000	73618.203125000000000	53.101501464843750
73747.601562500000000	-113.250007629394530	73748.000000000000000	73747.796875000000000	129.601501464843750
73896.296875000000000	-112.666442871093750	73896.703125000000000	73896.500000000000000	148.703308105468750
74001.203125000000000	-112.619369506835940	74001.601562500000000	74001.398437500000000	104.898284912109370
74112.296875000000000	-103.225891113281250	74112.601562500000000	74112.500000000000000	111.000152587890620
74176.601562500000000	-111.042228698730470	74177.000000000000000	74176.796875000000000	64.398246765136719
74280.203125000000000	-105.223655700683590	74280.601562500000000	74280.398437500000000	103.601600646972660
74353.398437500000000	-103.899536132812500	74353.703125000000000	74353.500000000000000	73.101646423339844
74454.398437500000000	-99.890632629394531	74454.703125000000000	74454.500000000000000	101.000000000000000
74553.601562500000000	-92.285018920898438	74554.000000000000000	74553.796875000000000	99.296752929687500
74641.101562500000000	-98.390411376953125	74641.500000000000000	74641.296875000000000	87.500000000000000
74700.398437500000000	-102.783287048339840	74700.796875000000000	74700.601562500000000	59.297000885009766
74815.398437500000000	-96.348434448242188	74815.796875000000000	74815.601562500000000	115.000000000000000
74889.898437500000000	-106.703971862792970	74890.296875000000000	74890.101562500000000	74.500000000000000
74995.398437500000000	-96.178802490234375	74995.796875000000000	74995.601562500000000	105.500000000000000
75180.601562500000000	-108.482643127441410	75181.000000000000000	75180.796875000000000	185.203002929687500
75295.796875000000000	-96.595596313476562	75296.203125000000000	75296.000000000000000	115.203315734863280
75370.500000000000000	-105.612045288085940	75370.898437500000000	75370.703125000000000	74.695190429687500
75435.203125000000000	-103.662757873535160	75435.601562500000000	75435.398437500000000	64.703102111816406
75606.296875000000000	-96.938400268554688	75606.703125000000000	75606.500000000000000	171.101715087890620
75785.796875000000000	-97.145172119140625	75786.203125000000000	75786.000000000000000	179.500000000000000
76095.000000000000000	-102.494285583496090	76095.296875000000000	76095.203125000000000	309.093627929687500
76326.000000000000000	-104.159347534179690	76326.398437500000000	76326.203125000000000	231.101562500000000
76431.703125000000000	-102.082855224609370	76432.000000000000000	76431.898437500000000	105.601539611816410
76465.101562500000000	-103.843505859375000	76465.398437500000000	76465.203125000000000	33.398399353027344
76574.000000000000000	-98.823745727539062	76574.398437500000000	76574.203125000000000	109.000061035156250
76791.500000000000000	-102.357978820800780	76791.898437500000000	76791.703125000000000	217.500000000000000
76809.796875000000000	-94.639434814453125	76810.203125000000000	76810.000000000000000	18.304813385009766
76921.398437500000000	-114.179573059082030	76921.796875000000000	76921.601562500000000	111.593688964843750
77102.398437500000000	-102.348335266113280	77102.796875000000000	77102.601562500000000	181.000000000000000
77127.101562500000000	-119.125350952148440	77127.500000000000000	77127.296875000000000	24.702999114990234
77262.203125000000000	-94.319038391113281	77262.601562500000000	77262.398437500000000	135.101593017578120
77448.398437500000000	-110.157455444335940	77448.796875000000000	77448.601562500000000	186.195404052734380
77571.203125000000000	-95.508712768554688	77571.500000000000000	77571.398437500000000	122.703041076660160
77699.000000000000000	-110.139419555664060	77699.398437500000000	77699.203125000000000	127.898460388183590
77837.601562500000000	-92.707519531250000	77838.000000000000000	77837.796875000000000	138.601501464843750
77965.000000000000000	-95.708290100097656	77965.296875000000000	77965.101562500000000	127.296936035156250
78194.601562500000000	-103.986366271972660	78195.000000000000000	78194.796875000000000	229.703063964843750
78360.203125000000000	-100.299476623535160	78360.500000000000000	78360.296875000000000	165.500030517578120
78451.796875000000000	-110.473068237304690	78452.203125000000000	78452.000000000000000	91.703277587890625
78960.898437500000000	-107.427993774414060	78961.296875000000000	78961.101562500000000	509.093688964843750
79057.500000000000000	-113.776069641113280	79057.898437500000000	79057.703125000000000	96.601501464843750
79120.296875000000000	-101.941604614257810	79120.703125000000000	79120.500000000000000	62.804813385009766
79192.500000000000000	-91.756637573242187	79192.796875000000000	79192.703125000000000	72.093627929687500
79368.101562500000000	-100.202423095703120	79368.500000000000000	79368.296875000000000	175.703063964843750
79527.203125000000000	-97.389434814453125	79527.500000000000000	79527.398437500000000	159.000030517578130
79638.203125000000000	-99.518486022949219	79638.601562500000000	79638.398437500000000	111.101562500000000
79722.601562500000000	-95.291984558105469	79723.000000000000000	79722.796875000000000	84.398399353027344
79848.101562500000000	-96.675033569335937	79848.500000000000000	79848.296875000000000	125.500000000000000
80094.000000000000000	-97.976875305175781	80094.398437500000000	80094.203125000000000	245.898498535156250
80274.296875000000000	-111.587318420410160	80274.703125000000000	80274.500000000000000	180.304809570312500
80366.796875000000000	-103.416343688964840	80367.203125000000000	80367.000000000000000	92.500000000000000
80480.703125000000000	-113.770637512207030	80481.101562500000000	80480.898437500000000	113.898284912109370
80721.703125000000000	-111.674400329589840	80722.101562500000000	80721.898437500000000	241.000000000000000
80793.101562500000000	-98.973503112792969	80793.398437500000000	80793.296875000000000	71.296836853027344
80913.000000000000000	-96.424682617187500	80913.398437500000000	80913.203125000000000	120.000061035156250
81275.703125000000000	-104.661193847656250	81276.101562500000000	81275.898437500000000	362.703094482421870
81611.796875000000000	-98.247787475585938	81612.101562500000000	81612.000000000000000	336.000152587890620
81728.601562500000000	-106.431388854980470	81729.000000000000000	81728.796875000000000	116.898246765136720
81950.796875000000000	-101.431945800781250	81951.101562500000000	81950.898437500000000	222.101745605468750
82393.500000000000000	-117.221099853515620	82393.898437500000000	82393.703125000000000	442.796752929687500
82501.101562500000000	-100.732643127441410	82501.398437500000000	82501.296875000000000	107.499938964843750
82667.703125000000000	-107.173156738281250	82668.000000000000000	82667.898437500000000	166.601593017578120
82750.500000000000000	-96.406532287597656	82750.898437500000000	82750.703125000000000	82.898460388183594
83170.601562500000000	-95.652885437011719	83171.000000000000000	83170.796875000000000	420.101501464843750
83293.898437500000000	-93.069244384765625	83294.203125000000000	83294.101562500000000	123.203247070312500
83425.000000000000000	-110.789779663085940	83425.398437500000000	83425.203125000000000	131.195251464843750
83715.296875000000000	-114.001617431640620	83715.703125000000000	83715.500000000000000	290.304809570312500
83841.796875000000000	-112.226440429687500	83842.203125000000000	83842.000000000000000	126.500000000000000
83979.101562500000000	-99.999969482421875	83979.500000000000000	83979.296875000000000	137.296691894531250
84134.500000000000000	-96.863868713378906	84134.796875000000000	84134.601562500000000	155.296936035156250
84230.796875000000000	-115.988578796386720	84231.203125000000000	84231.000000000000000	96.406372070312500
84358.398437500000000	-101.543960571289060	84358.796875000000000	84358.601562500000000	127.593688964843750
84567.101562500000000	-111.107177734375000	84567.500000000000000	84567.296875000000000	208.703002929687500
84900.398437500000000	-114.682296752929690	84900.796875000000000	84900.601562500000000	333.296997070312500
85177.398437500000000	-96.411582946777344	85177.796875000000000	85177.601562500000000	277.000000000000000
85454.203125000000000	-108.953208923339840	85454.601562500000000	85454.398437500000000	276.804595947265620
85909.898437500000000	-101.578430175781250	85910.296875000000000	85910.101562500000000	455.695404052734370
86082.898437500000000	-93.593086242675781	86083.296875000000000	86083.101562500000000	173.000000000000000
86206.398437500000000	-105.373069763183590	86206.796875000000000	86206.601562500000000	123.500000000000000
86646.703125000000000	-97.995803833007813	86647.101562500000000	86646.898437500000000	440.304595947265620
86995.398437500000000	-113.354286193847660	86995.796875000000000	86995.601562500000000	348.695404052734380
87240.796875000000000	-97.793640136718750	87241.203125000000000	87241.000000000000000	245.406311035156250
87334.601562500000000	-101.588264465332030	87335.000000000000000	87334.796875000000000	93.796684265136719
87669.601562500000000	-97.366050720214844	87670.000000000000000	87669.796875000000000	335.000000000000000
87839.101562500000000	-106.975517272949220	87839.500000000000000	87839.296875000000000	169.500000000000000
87892.101562500000000	-105.562461853027340	87892.398437500000000	87892.296875000000000	52.898437500000000
88108.500000000000000	-101.520011901855470	88108.796875000000000	88108.703125000000000	216.398498535156250
88273.601562500000000	-110.402046203613280	88274.000000000000000	88273.796875000000000	165.203063964843750
88743.898437500000000	-102.493011474609370	88744.296875000000000	88744.101562500000000	470.296997070312500
88889.601562500000000	-99.486030578613281	88889.898437500000000	88889.796875000000000	145.601440429687500
89115.296875000000000	-99.902297973632813	89115.703125000000000	89115.500000000000000	225.804870605468750
89395.703125000000000	-108.717971801757810	89396.101562500000000	89395.898437500000000	280.398284912109370
89812.500000000000000	-111.409805297851560	89812.898437500000000	89812.703125000000000	416.796905517578130
90008.703125000000000	-112.740333557128910	90009.101562500000000	90008.898437500000000	196.203094482421870
90246.296875000000000	-102.199417114257810	90246.703125000000000	90246.500000000000000	237.601715087890620
90390.101562500000000	-113.169868469238280	90390.500000000000000	90390.296875000000000	143.796691894531250
90579.898437500000000	-110.865211486816410	90580.296875000000000	90580.101562500000000	189.796997070312500
90725.398437500000000	-108.094673156738280	90725.796875000000000	90725.601562500000000	145.500000000000000
91054.703125000000000	-101.086799621582030	91055.101562500000000	91054.898437500000000	329.304595947265620
91258.101562500000000	-102.256271362304690	91258.500000000000000	91258.296875000000000	203.398406982421870
91665.500000000000000	-112.218276977539060	91665.898437500000000	91665.703125000000000	407.398498535156250
91902.398437500000000	-106.446578979492190	91902.796875000000000	91902.601562500000000	236.898498535156250
92095.203125000000000	-118.233558654785160	92095.601562500000000	92095.398437500000000	192.804595947265620
92453.601562500000000	-101.412452697753910	92453.898437500000000	92453.703125000000000	358.296844482421870
92825.203125000000000	-112.758460998535160	92825.601562500000000	92825.398437500000000	371.703155517578120
93585.296875000000000	-103.391197204589840	93585.601562500000000	93585.398437500000000	760.000122070312500
93949.898437500000000	-98.573745727539063	93950.203125000000000	93950.101562500000000	364.601501464843750
94460.296875000000000	-108.505554199218750	94460.703125000000000	94460.500000000000000	510.500061035156250
94956.101562500000000	-103.268913269042970	94956.500000000000000	94956.296875000000000	495.796691894531250
95218.000000000000000	-93.855186462402344	95218.398437500000000	95218.203125000000000	261.898498535156250
95378.796875000000000	-93.065429687500000	95379.203125000000000	95379.000000000000000	160.804809570312500
95538.898437500000000	-97.928009033203125	95539.203125000000000	95539.000000000000000	159.999938964843750
95829.000000000000000	-93.945625305175781	95829.398437500000000	95829.203125000000000	290.195251464843750
96045.203125000000000	-113.395858764648440	96045.601562500000000	96045.398437500000000	216.203094482421870
96230.796875000000000	-99.774581909179688	96231.203125000000000	96231.000000000000000	185.601715087890620
96458.398437500000000	-108.588706970214840	96458.796875000000000	96458.601562500000000	227.593688964843750
96713.703125000000000	-103.699142456054690	96714.101562500000000	96713.898437500000000	255.304595947265620
96821.101562500000000	-96.374610900878906	96821.500000000000000	96821.296875000000000	107.398399353027340
97309.296875000000000	-115.908805847167970	97309.703125000000000	97309.500000000000000	488.203308105468750
97489.000000000000000	-106.191139221191410	97489.398437500000000	97489.203125000000000	179.695190429687500
97875.296875000000000	-93.326011657714844	97875.601562500000000	97875.500000000000000	386.203247070312500
98074.398437500000000	-108.879096984863280	98074.796875000000000	98074.601562500000000	199.195251464843750
98247.796875000000000	-106.719856262207030	98248.203125000000000	98248.000000000000000	173.406311035156250
98500.203125000000000	-96.986557006835938	98500.601562500000000	98500.398437500000000	252.398284912109370
98707.203125000000000	-100.867637634277340	98707.500000000000000	98707.398437500000000	206.898437500000000
99348.796875000000000	-98.233444213867188	99349.101562500000000	99349.000000000000000	641.601684570312500
99763.796875000000000	-112.725784301757810	99764.203125000000000	99764.000000000000000	415.101562500000000
99935.796875000000000	-96.414962768554687	99936.101562500000000	99936.000000000000000	171.898437500000000
100299.898437500000000	-99.972412109375000	100300.203125000000000	100300.101562500000000	364.101501464843750
101038.203125000000000	-111.956871032714840	101038.601562500000000	101038.398437500000000	738.398376464843750
101584.601562500000000	-95.355804443359375	101585.000000000000000	101584.796875000000000	546.398376464843750
101965.601562500000000	-99.357345581054687	101966.000000000000000	101965.796875000000000	381.000000000000000
102298.500000000000000	-99.173042297363281	102298.898437500000000	102298.703125000000000	332.898498535156250
102484.601562500000000	-106.614562988281250	102485.000000000000000	102484.796875000000000	186.101501464843750
102690.796875000000000	-102.336128234863280	102691.101562500000000	102690.898437500000000	206.101745605468750
103186.500000000000000	-109.104316711425780	103186.898437500000000	103186.703125000000000	495.796752929687500
103324.898437500000000	-104.908805847167970	103325.296875000000000	103325.101562500000000	138.398498535156250
103915.703125000000000	-98.115783691406250	103916.101562500000000	103915.898437500000000	590.804626464843750
104181.601562500000000	-114.278762817382810	104182.000000000000000	104181.796875000000000	265.898406982421870
104372.601562500000000	-103.751075744628910	104373.000000000000000	104372.796875000000000	191.000000000000000
104575.101562500000000	-101.385124206542970	104575.500000000000000	104575.296875000000000	202.500000000000000
104727.601562500000000	-118.825065612792970	104728.000000000000000	104727.796875000000000	152.500000000000000
105008.500000000000000	-102.765838623046870	105008.898437500000000	105008.703125000000000	280.898498535156250
105284.398437500000000	-108.987808227539060	105284.796875000000000	105284.601562500000000	275.898498535156250
105468.796875000000000	-106.559715270996090	105469.203125000000000	105469.000000000000000	184.406311035156250
106145.101562500000000	-101.699882507324220	106145.398437500000000	106145.203125000000000	676.195129394531250
106338.601562500000000	-103.883392333984370	106338.898437500000000	106338.796875000000000	193.500000000000000
106857.398437500000000	-103.478324890136720	106857.796875000000000	106857.601562500000000	518.898559570312500
107237.101562500000000	-105.625839233398440	107237.500000000000000	107237.296875000000000	379.703002929687500
107780.703125000000000	-100.971443176269530	107781.000000000000000	107780.898437500000000	543.500061035156250
107943.796875000000000	-110.575057983398440	107944.203125000000000	107944.000000000000000	163.203277587890620
108121.296875000000000	-108.368820190429690	108121.703125000000000	108121.500000000000000	177.500000000000000
108494.898437500000000	-99.255813598632813	108495.296875000000000	108495.101562500000000	373.593688964843750
108799.101562500000000	-97.772705078125000	108799.500000000000000	108799.296875000000000	304.203002929687500
108939.500000000000000	-110.995880126953120	108939.898437500000000	108939.703125000000000	140.398498535156250
109312.203125000000000	-111.530876159667970	109312.601562500000000	109312.398437500000000	372.703094482421870
109624.500000000000000	-102.960823059082030	109624.898437500000000	109624.703125000000000	312.296905517578120
111168.796875000000000	-95.335182189941406	111169.203125000000000	111169.000000000000000	1544.304809570312500
112032.898437500000000	-97.179740905761719	112033.296875000000000	112033.101562500000000	864.093688964843750
112265.500000000000000	-98.209510803222656	112265.898437500000000	112265.703125000000000	232.601501464843750
112773.500000000000000	-96.672714233398438	112773.898437500000000	112773.703125000000000	508.000000000000000
112981.296875000000000	-96.772377014160156	112981.703125000000000	112981.500000000000000	207.804809570312500
113872.101562500000000	-107.714080810546870	113872.500000000000000	113872.296875000000000	890.796691894531250
114063.398437500000000	-101.413803100585940	114063.703125000000000	114063.500000000000000	191.203247070312500
114490.101562500000000	-102.958190917968750	114490.500000000000000	114490.296875000000000	426.796752929687500
114953.500000000000000	-93.128295898437500	114953.898437500000000	114953.703125000000000	463.398498535156250
116795.101562500000000	-112.586616516113280	116795.500000000000000	116795.296875000000000	1841.601440429687500
117253.000000000000000	-99.326736450195313	117253.398437500000000	117253.203125000000000	457.898498535156250
117781.898437500000000	-98.781997680664063	117782.296875000000000	117782.101562500000000	528.898498535156250
118023.101562500000000	-97.064437866210937	118023.500000000000000	118023.296875000000000	241.203002929687500
119034.101562500000000	-104.477684020996090	119034.500000000000000	119034.296875000000000	1011.000000000000000
119473.500000000000000	-101.499900817871090	119473.898437500000000	119473.703125000000000	439.398498535156250
119689.101562500000000	-106.467636108398440	119689.398437500000000	119689.296875000000000	215.499938964843750
119779.296875000000000	-94.256179809570313	119779.703125000000000	119779.500000000000000	90.304878234863281
120703.000000000000000	-98.802444458007813	120703.296875000000000	120703.203125000000000	923.593627929687500
120933.703125000000000	-103.276191711425780	120934.101562500000000	120933.898437500000000	230.804656982421870
121413.601562500000000	-102.324722290039060	121414.000000000000000	121413.796875000000000	479.898406982421870
121660.796875000000000	-102.278915405273440	121661.203125000000000	121661.000000000000000	247.203308105468750
122182.703125000000000	-101.638473510742190	122183.000000000000000	122182.898437500000000	521.796752929687500
122450.898437500000000	-118.210441589355470	122451.296875000000000	122451.101562500000000	268.296966552734370
122851.203125000000000	-106.063858032226560	122851.500000000000000	122851.398437500000000	400.203033447265620
123624.500000000000000	-106.793449401855470	123624.898437500000000	123624.703125000000000	773.398437500000000
124059.296875000000000	-105.563819885253910	124059.703125000000000	124059.500000000000000	434.804809570312500
124918.500000000000000	-118.424797058105470	124918.898437500000000	124918.703125000000000	859.195190429687500
125093.296875000000000	-100.499290466308590	125093.703125000000000	125093.500000000000000	174.804809570312500
126856.296875000000000	-106.254173278808590	126856.601562500000000	126856.500000000000000	1762.898437500000000
127790.296875000000000	-103.210365295410160	127790.601562500000000	127790.398437500000000	934.000000000000000
127981.101562500000000	-100.025863647460940	127981.500000000000000	127981.296875000000000	190.898254394531250
128322.203125000000000	-108.699180603027340	128322.601562500000000	128322.398437500000000	341.101593017578130
128554.500000000000000	-95.838325500488281	128554.796875000000000	128554.703125000000000	232.195343017578120
128918.796875000000000	-98.187667846679688	128919.203125000000000	128919.000000000000000	364.406372070312500
